title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
Demon Dolls,en,1/2/1993,0.65,0,0,90,Released,Horror
"Hi, Inspector 2 - Vampires Are Among Us",sh,12/11/1989,0.65,0,0,90,Released,"Comedy, Crime, Horror"
Black River Monster,en,5/14/1986,0.65,0,0,48,Released,"Comedy, Horror"
Spoon Wars,en,10/1/2011,0.65,0,0,8,Released,"Comedy, Horror, Science Fiction"
The Lost Tribe,en,10/1/1983,0.65,0,0,114,Released,"Adventure, Horror, Mystery"
Papi Gudia,hi,1/1/1996,0.65,0,0,130,Released,"Horror, Thriller"
The Sleep of Death,en,11/1/1980,0.65,0,0,90,Released,Horror
Maniac Killer 2 - Back in Action,de,1/1/1995,0.65,0,0,68,Released,Horror
Miss Christina,ro,1/1/1992,0.65,0,0,109,Released,"Horror, Mystery"
Ushikoku ni mairu,ja,11/14/2015,0.65,0,0,0,Released,"Action, Drama, Horror"
The Resurrection of Michael Myers,sv,1/1/1987,0.65,0,0,25,Released,"Comedy, Horror"
Noche de fieras,en,1/1/1990,0.65,0,0,0,Released,Horror
Ghosts Who Love Too Much,es,1/1/1987,0.65,0,0,80,Released,Horror
Endless Nightmare,es,1/1/1989,0.65,0,0,90,Released,Horror
Tales From Six Feet Under,en,4/15/2020,0.65,0,0,45,Released,Horror
Vampire Burt's Serenade,en,5/8/2020,0.65,0,0,76,Released,"Comedy, Horror, Music"
Tokyo Home Stay Massacre,en,9/18/2020,0.65,0,0,75,Released,"Comedy, Horror"
Sir-Ayet 2,tr,9/27/2019,0.65,0,0,85,Released,Horror
The Degenerates,en,11/28/2021,0.65,0,0,50,Released,"Crime, Horror"
Night of Doom,en,12/1/2021,0.65,0,0,59,Released,Horror
Doctor Terror,en,9/2/2022,0.65,250,300,45,Released,"Horror, Music"
"Surreal, Onírico, Caótico",pt,9/1/2022,0.65,0,0,0,Released,"Fantasy, Horror, Music, Thriller"
Cuatro Paredes,es,9/1/2022,0.65,0,0,10,Released,"Drama, Horror, Thriller"
The Ghosts Must Be Crazy,zh,1/6/2011,0.649,0,0,97,Released,"Comedy, Horror"
War Hero,en,6/4/2020,0.649,0,0,3,Released,"Horror, War"
Keep Mum,en,12/7/2019,0.649,0,0,15,Released,"Drama, Horror"
Georgia,ko,1/22/2021,0.649,0,0,30,Released,"Crime, Drama, Family, Horror"
The Invite,en,10/3/2021,0.649,0,0,6,Released,"Comedy, Horror"
Rabid,tl,11/12/2021,0.649,0,0,104,Released,Horror
Stones,en,11/26/2021,0.649,0,0,8,Released,"Animation, Horror"
Keepsake,en,4/1/2010,0.648,0,0,101,Released,Horror
Incident,es,10/30/2010,0.648,0,0,71,Released,Horror
Madre de Dios,es,10/28/2015,0.648,0,0,7,Released,Horror
Summit,en,6/18/2015,0.648,0,0,80,Released,"Drama, Horror"
HABITAT,en,11/18/2021,0.648,0,0,11,Released,"Horror, Science Fiction, Thriller"
Godzilla the Ride: Giant Monsters Ultimate Battle,ja,7/4/2021,0.648,0,0,5,Released,"Action, Horror, Science Fiction"
Alone with Bigfoot,en,1/1/2021,0.648,10000,0,67,Released,"Adventure, Horror, Thriller"
Tenoch,es,11/18/2021,0.648,0,0,10,Released,Horror
Posted No Hunting,en,11/18/2021,0.648,0,0,2,Released,"Animation, Horror"
El Inquilino,es,11/18/2021,0.648,0,0,20,Released,"Comedy, Horror"
The Evil Dead Inbred Rednecks,en,5/22/2012,0.647,0,0,46,Released,"Comedy, Horror"
Whispers of the Forest,es,10/23/2014,0.647,0,0,100,Released,"Fantasy, Horror"
Ginger & Snapper,en,11/1/2016,0.647,0,0,5,Released,"Animation, Comedy, Horror, Science Fiction"
Behind,es,5/1/2016,0.647,27300,0,15,Released,"Horror, Mystery"
The Dead Collectors,en,11/14/2021,0.647,3000,0,13,Released,"Comedy, Horror"
Urban Horror Series,en,11/10/2021,0.647,0,0,64,Released,Horror
The Smiling Man Supercut,en,5/16/2020,0.647,0,0,6,Released,Horror
Torture Dungeon,en,1/23/1970,0.646,15000,0,80,Released,"Drama, Horror"
Private Property,es,3/7/2005,0.646,0,0,120,Released,Horror
Turned,en,9/4/2015,0.646,1000,0,30,Released,"Drama, Horror"
Expecting,en,11/13/2020,0.646,0,0,8,Released,"Drama, Horror, Thriller"
Sitsit,tl,10/31/2020,0.646,0,0,60,Released,Horror
The Mirror,cn,9/16/1999,0.645,0,0,87,Released,"Crime, Horror, Mystery"
Satu Suro Night,id,1/1/1988,0.645,0,0,84,Released,Horror
Kill Giggles,en,9/5/2020,0.645,0,0,0,Released,Horror
Bloodhound,en,10/24/2020,0.645,0,0,4,Released,"Comedy, Horror"
The Lonely Host,en,10/7/2020,0.645,0,0,15,Released,Horror
The Ghost Writer Show - The Call of Cthulhu,pt,3/6/2020,0.645,0,0,14,Released,"Animation, Fantasy, Horror"
Happy Little Bunnies,en,5/3/2021,0.645,0,0,98,Released,"Comedy, Horror"
Take This Lollipop,en,10/15/2020,0.645,0,0,5,Released,Horror
CRAM,en,10/29/2021,0.645,0,0,44,Released,"Drama, Fantasy, Horror"
Verônica,pt,10/31/2021,0.645,0,0,0,Released,"Comedy, Fantasy, Horror"
Unlocked,en,10/31/2021,0.645,300,0,12,Released,Horror
To Make a Killing,en,1/1/1988,0.644,0,0,88,Released,Horror
Vilkatis Toms,lv,7/13/1983,0.644,0,0,81,Released,"Fantasy, Horror"
Adhu,ta,10/15/2004,0.644,0,0,115,Released,Horror
The Expressionless,en,10/27/2013,0.644,0,0,6,Released,Horror
The Case of the Spirit of Banana,cn,9/18/1994,0.644,0,0,89,Released,"Adventure, Comedy, Fantasy, Horror"
A Deadly Night,cn,10/7/1964,0.644,0,0,89,Released,"Crime, Horror, Mystery"
Love Zombie: Romance of the Dead,ja,9/26/2015,0.644,0,0,86,Released,Horror
Nesting,nl,10/25/2019,0.644,0,0,0,Released,"Drama, Horror"
The House Call,en,2/8/2020,0.644,5000,0,13,Released,Horror
Enter the Freeman,pl,9/30/2012,0.644,3000,0,0,Released,Horror
MutantLand,en,6/1/2010,0.643,0,0,4,Released,"Animation, Horror, Science Fiction"
At The End Of The Tunnel,en,2/18/2018,0.643,0,0,86,Released,"Comedy, Horror"
The Frank,en,9/2/2014,0.643,0,0,9,Released,"Comedy, Horror, Music"
Little Brother,en,8/22/2020,0.643,0,0,14,Released,"Comedy, Horror"
Closed Doors,en,7/31/2019,0.643,0,0,15,Released,"Drama, Horror"
Scream Test,en,7/24/2020,0.643,0,0,83,Released,"Comedy, Horror"
Harvest of the Dead: Halloween Night,en,8/17/2020,0.643,700,0,72,Released,Horror
Grindsploitation 10: Milkin' It,en,7/1/2022,0.643,0,0,216,Released,"Comedy, Horror"
Dominion,en,1/1/1992,0.642,0,0,68,Released,Horror
Shadow Zone: My Teacher Ate My Homework,en,1/1/1997,0.642,0,0,92,Released,"Comedy, Horror"
Guardians,en,1/1/2009,0.642,0,0,87,Released,Horror
New Tales of Terror from Tokyo and All Over Japan: Ghost Story,ja,8/11/2012,0.642,0,0,92,Released,Horror
NYX 2022 13 Minutes of Horror,en,8/1/2022,0.642,0,0,17,Released,"Horror, Science Fiction"
Masks and Mystery,en,8/4/2022,0.642,0,0,61,Released,"Horror, Mystery"
Holy Terror,en,1/1/2002,0.641,0,0,55,Released,Horror
Ghost of the Mirror,zh,10/4/1974,0.641,0,0,93,Released,Horror
Children of the Devil,tl,5/5/1989,0.641,0,0,0,Released,"Drama, Fantasy, Horror"
Addict,en,10/31/2013,0.641,0,0,92,Released,"Drama, Horror, Thriller"
Slasher House 2,en,10/31/2017,0.641,6000,0,95,Released,Horror
All Hallowe'en,en,8/1/1953,0.641,0,0,34,Released,"Fantasy, Horror"
Dark Place,en,6/15/2019,0.641,0,0,75,Released,Horror
Unleashing the Demons,en,7/14/2019,0.641,2800,0,83,Released,"Comedy, Horror, Thriller"
Ritual,id,8/22/2019,0.641,0,0,0,Released,Horror
Insania,es,10/13/2019,0.641,21707,0,15,Released,Horror
Mystery Spot,en,8/30/2021,0.641,0,0,111,Released,Horror
Cholos en cuarentena,es,1/1/2011,0.64,0,0,86,Released,"Crime, Horror, Thriller"
Winter of the Dead. Meteletsa,ru,11/3/2012,0.64,0,0,87,Released,Horror
Last Exit (the underground film),en,10/11/2003,0.64,0,0,97,Released,"Crime, Drama, Horror, Thriller"
Drona 2010,ml,1/27/2010,0.64,0,0,143,Released,"Horror, Mystery, Thriller"
Super Hell 3,en,10/31/2014,0.64,0,0,44,Released,"Comedy, Horror, Science Fiction"
Destino (Florida),en,4/22/2020,0.64,0,0,16,Released,Horror
Mommy,en,5/6/2020,0.64,0,0,5,Released,Horror
Disconnected,en,5/15/2020,0.64,0,0,4,Released,"Horror, Mystery, Thriller"
Wendigo,en,10/1/2021,0.64,0,0,3,Released,"Animation, Horror"
Orcus,en,1/1/2022,0.64,0,0,106,Released,Horror
Sugar Street Studio,cn,7/1/2021,0.64,0,0,89,Released,"Comedy, Horror"
The Puppet,ne,9/26/2021,0.64,0,0,118,Released,Horror
El último cigarro de Jack,es,8/19/2021,0.64,0,0,0,Released,Horror
Evil Judgment,en,11/9/1984,0.639,0,0,93,Released,"Crime, Drama, Horror, Mystery, Thriller"
Abracadaver!,en,8/7/2008,0.639,0,0,20,Released,Horror
"zombie world, the movie",en,11/6/2013,0.639,0,0,0,Released,Horror
Flames of Royal Love,cs,5/1/1991,0.639,0,0,87,Released,"Comedy, Fantasy, Horror"
Holy Terror in the Village,cn,4/24/2003,0.639,0,0,0,Released,"Horror, Mystery"
Maggots,en,3/8/2019,0.639,0,0,75,Released,"Comedy, Horror"
The Man In The Mask,en,3/9/2020,0.639,4,0,1,Released,"Horror, Thriller"
Grandmother's Farm Part 2,ar,5/7/2015,0.639,0,0,80,Released,"Comedy, Horror, Thriller"
Feed,en,3/29/2020,0.639,0,0,4,Released,Horror
Journey Beyond the Night,ja,9/25/2021,0.639,0,0,80,Released,"Drama, Horror"
Welcome to Toei Slaughterhouse,ja,8/13/2021,0.639,0,0,0,Released,"Comedy, Horror"
Jungle Virgin Force,id,1/1/1982,0.638,0,0,73,Released,"Action, Horror"
Eject,en,10/23/2010,0.638,0,0,87,Released,"Comedy, Horror"
Dark Romances Vol. 1,en,1/1/1990,0.638,0,0,0,Released,Horror
To Save a Child,el,9/8/1991,0.638,0,0,0,Released,"Horror, Thriller"
HADES,en,3/22/2015,0.638,5000,0,15,Released,"Drama, Horror, Mystery, Thriller"
? (Question-mark),en,10/1/2016,0.638,2000000,0,0,Released,"Horror, Thriller"
Class of 2018,tl,11/7/2018,0.638,0,0,119,Released,Horror
Pandora,en,3/19/2018,0.638,0,0,14,Released,"Action, Horror"
Wood Child and Hidden Forest Mother,en,1/24/2020,0.638,0,0,10,Released,"Animation, Comedy, Fantasy, Horror"
Crisp.,en,1/12/2020,0.638,0,0,8,Released,"Horror, Mystery, Thriller"
Asking For A Friend,en,1/1/2020,0.638,0,0,24,Released,"Comedy, Horror"
Going Home,cn,5/1/2002,0.638,0,0,61,Released,"Drama, Horror, Mystery"
Nail Gun,en,9/12/2021,0.638,0,0,0,Released,"Action, Crime, Horror, Thriller"
Wolfkin,fr,8/28/2022,0.638,0,0,90,Released,Horror
Legs,en,9/2/2022,0.638,0,0,16,Released,"Comedy, Fantasy, Horror"
Victoria's Secret,en,1/21/2018,0.638,0,0,4,Released,"Documentary, Horror"
Goy,en,12/31/2007,0.637,500000,0,79,Released,"Horror, Thriller"
Blood Red Earth,en,10/4/2008,0.637,0,0,18,Released,Horror
Baby Ghost,en,6/5/1995,0.637,0,0,86,Released,"Comedy, Family, Horror"
It Exists,en,5/15/2014,0.637,0,0,0,Released,Horror
Harpy,ko,7/22/2000,0.637,0,0,86,Released,"Comedy, Horror"
T'yanak,tl,10/22/2014,0.637,0,0,115,Released,"Drama, Horror"
Stanley's Girlfriend,en,5/17/2006,0.637,0,0,28,Released,"Horror, Mystery"
First Like,sv,9/8/2016,0.637,0,0,4,Released,"Comedy, Horror"
Hijacker,ru,6/12/2015,0.637,0,0,26,Released,"Crime, Drama, Horror"
WrestleMassacre,en,8/3/2018,0.637,0,0,100,Released,Horror
The Woods,en,5/16/2013,0.637,0,0,86,Released,"Horror, Thriller"
Santa,en,12/2/2019,0.637,0,0,7,Released,Horror
Stage Four,en,12/21/2019,0.637,0,0,6,Released,Horror
Five Golden Rings,en,8/19/2020,0.637,0,0,8,Released,"Comedy, Horror"
Senritsu Kaiki File Kowasugi! File 04: The Truth! Hanako-san in the toilet,ja,3/2/2013,0.637,0,0,74,Released,Horror
Dead Creatures,en,9/25/2001,0.636,0,0,95,Released,Horror
Half-Caste,en,1/1/2004,0.636,0,0,86,Released,"Horror, Thriller"
Freckled Max and the Spooks,sk,10/17/1987,0.636,0,0,96,Released,"Adventure, Comedy, Family, Fantasy, Horror"
A Tap at the Window,en,8/21/2018,0.636,0,0,8,Released,Horror
Slit-Mouthed Woman vs. Mary-san,ja,9/2/2017,0.636,0,0,67,Released,Horror
Killer Video,en,5/25/2017,0.636,0,0,0,Released,"Horror, Science Fiction"
Creep,en,12/15/2008,0.636,0,0,2,Released,Horror
The Dump,en,7/7/2012,0.636,0,0,11,Released,"Comedy, Horror"
Winter's Blood,en,10/26/2019,0.636,0,0,4,Released,Horror
Urban Fears,en,11/1/2019,0.636,0,0,70,Released,"Comedy, Horror"
House of No Limits,nl,10/31/2019,0.636,0,0,0,Released,"Comedy, Horror"
Fawn,en,10/3/2019,0.636,0,0,75,Released,"Drama, Horror"
Spirit,en,4/27/2019,0.636,37000,0,0,Released,"Drama, Horror, Thriller"
Herederas,es,8/26/2021,0.636,0,0,78,Released,"Drama, Horror"
The Box,es,9/2/2022,0.636,0,0,13,Released,Horror
No Time to Fear,tr,3/19/2009,0.635,0,0,0,Released,"Horror, Thriller"
Crimes and Perfumes,it,6/26/1988,0.635,0,0,95,Released,"Comedy, Horror, Thriller"
Home Sweet Home,en,1/1/2011,0.635,0,0,82,Released,"Horror, Thriller"
Aquanoids,en,2/2/2003,0.635,0,0,0,Released,"Horror, Science Fiction"
Murder in Miami,en,2/18/2014,0.635,0,0,87,Released,"Horror, Mystery, Thriller"
Kuheli,bn,1/1/1971,0.635,0,0,128,Released,"Crime, Horror, Thriller"
Magic London,es,3/15/1989,0.635,6000,0,0,Released,"Crime, Horror"
Demon Exorcism: The Devil Inside Maxwell Bastas,en,2/19/2013,0.635,0,0,0,Released,Horror
40 Days of Shrouded Ghost Resurrection,id,3/6/2008,0.635,0,0,90,Released,"Horror, Thriller"
Kutuk,id,7/25/2019,0.635,0,0,82,Released,Horror
Scamp,en,8/16/2019,0.635,100000,0,19,Released,"Comedy, Horror"
Basenji,en,6/26/2021,0.635,0,0,83,Released,"Drama, Horror, Thriller"
Janet: Sumpah Terlarang,en,8/19/2021,0.635,0,0,88,Released,Horror
Sleep,en,6/23/2022,0.635,0,0,3,Released,"Horror, Thriller"
The Baby Next Door,en,7/26/2022,0.635,0,0,25,Released,"Drama, Horror, Thriller"
Battle of the Bone,en,10/19/2008,0.634,0,0,90,Released,"Action, Horror"
Savage County,en,1/1/2010,0.634,0,0,79,Released,"Horror, Thriller, TV Movie"
Unspeakable,en,1/23/2000,0.634,0,0,81,Released,Horror
Monster!,it,9/12/1999,0.634,0,0,0,Released,"Horror, Science Fiction, TV Movie"
Echo,en,8/2/2008,0.634,0,0,99,Released,"Horror, Thriller"
The Bridgewater Triangle,en,10/29/2013,0.634,0,0,91,Released,"Crime, Documentary, History, Horror"
Maria Labo,en,11/11/2015,0.634,0,0,97,Released,"Drama, Horror"
Unaired,en,8/12/2010,0.634,0,0,47,Released,"Drama, Horror, Science Fiction"
O. Unilateralis,en,5/28/2016,0.634,0,0,0,Released,"Drama, Horror, Mystery"
Sathura Adi 3500,ta,8/4/2017,0.634,0,0,112,Released,"Crime, Horror, Thriller"
Lamb Killer,cn,2/18/1993,0.634,0,0,100,Released,"Horror, Thriller"
Dr. Ling's Torture Greenhouse,en,5/2/2019,0.634,2500,0,43,Released,"Comedy, Horror, Science Fiction, Thriller"
Fortuna Lake,es,12/17/2020,0.634,0,0,0,Released,Horror
Descontrole,pt,6/23/2021,0.634,500,0,0,Released,"Drama, Fantasy, Horror, Mystery, Thriller"
When the Lights Go Out,lt,4/20/2019,0.634,0,0,13,Released,Horror
Revenge of the Rats,de,10/17/2001,0.633,0,0,104,Released,"Action, Horror, Thriller"
Dalaw,tl,6/3/2009,0.633,0,0,80,Released,"Horror, Thriller"
A Woman Possessed,fr,4/23/1975,0.633,0,0,95,Released,Horror
Suffocation,zh,4/1/2005,0.633,0,0,86,Released,"Horror, Thriller"
The Ravaged House: Zoroku's Disease,ja,12/4/2004,0.633,0,0,63,Released,Horror
Chalawan Kraithong 2,en,1/17/2006,0.633,0,0,90,Released,Horror
Tokolosh,en,11/8/2011,0.633,0,0,85,Released,Horror
Bunshinsaba,zh,7/17/2012,0.633,300000,0,94,Released,"Horror, Mystery, Thriller"
Trip to Bhangarh,hi,4/22/2014,0.633,0,0,113,Released,"Horror, Thriller"
They Are Mine!,en,3/1/2017,0.633,0,0,64,Released,"Adventure, Horror, Thriller"
Prank Week,en,8/3/2017,0.633,0,0,73,Released,"Horror, Mystery, Thriller"
The First Date,en,9/26/2017,0.633,0,0,80,Released,"Comedy, Horror"
Meow,en,3/23/2019,0.633,0,0,13,Released,"Comedy, Horror"
Oru Nodiyil,ta,4/22/2016,0.633,0,0,135,Released,"Comedy, Horror, Thriller"
Sumigaw Ka Hanggang Gusto Mo,tl,1/4/1999,0.633,0,0,0,Released,"Drama, Horror, Thriller"
Demon Protocol,en,5/1/2018,0.633,0,0,60,Released,Horror
Old Haunt,en,1/25/2019,0.633,0,0,11,Released,"Comedy, Fantasy, Horror"
Rutabaga,fr,3/8/2019,0.633,0,0,70,Released,Horror
Blood and Waltz,pt,1/9/2019,0.633,1288,0,13,Released,"Fantasy, Horror"
Häuschen - A Herança,pt,3/13/2019,0.633,0,0,15,Released,Horror
Every Shadow Seems Alive,pt,4/1/2019,0.633,1000,0,16,Released,"Fantasy, Horror, Thriller"
The Altruist,en,8/1/2020,0.633,0,0,35,Released,"Comedy, Horror, Science Fiction"
The Monstrologist,en,8/15/2015,0.633,0,0,120,Released,"Documentary, Horror"
Welcome to Hoxford : The fan film,en,10/1/2011,0.633,0,0,0,Released,Horror
Sadi-Scream Vol. 1,ja,8/10/2007,0.633,0,0,72,Released,Horror
Tinder Tango,es,7/28/2021,0.633,0,0,7,Released,Horror
Odds,en,8/2/2021,0.633,0,0,3,Released,"Horror, Thriller"
Hunks on Haunted Hill,en,10/31/2000,0.633,0,0,90,Released,"Action, Comedy, Horror, Mystery"
Shockumentary,en,11/4/2015,0.633,0,0,70,Released,Horror
Atrium,en,6/15/2022,0.633,0,0,8,Released,"Fantasy, Horror, Thriller"
Going Under,en,1/1/1998,0.632,0,0,96,Released,Horror
Hollow Gate,en,1/1/1988,0.632,0,0,85,Released,Horror
The Blood Shed,en,10/30/2007,0.632,0,0,73,Released,Horror
Little Red Devil,en,1/1/2008,0.632,1000000,0,95,Released,Horror
Six Tickets to Hell,en,9/10/1981,0.632,0,0,90,Released,"Drama, Horror"
The Legend of Black Annie,en,2/1/2015,0.632,0,0,86,Released,Horror
Socialist Zombie Massacre,sk,4/25/2014,0.632,21000,0,94,Released,"Comedy, Horror"
Lumber vs. Jack,en,1/1/2014,0.632,0,0,86,Released,"Comedy, Horror, Science Fiction"
House of the Damned,cn,10/8/1999,0.632,0,0,87,Released,Horror
The Veiled,en,6/11/2017,0.632,1500,0,13,Released,"Crime, Drama, Horror, Thriller"
Lights Out,en,1/15/1972,0.632,0,0,60,Released,Horror
Soon You Will Be Gone,en,12/8/2016,0.632,15,0,18,Released,"Drama, Horror"
House of Pain,en,10/1/2018,0.632,0,0,73,Released,Horror
Tusuk Jelangkung Di Lubang Buaya,id,12/6/2018,0.632,0,0,82,Released,Horror
The Thing on the Shelf,en,12/26/2018,0.632,0,0,2,Released,Horror
American Antichrist,en,10/31/2018,0.632,0,0,50,Released,Horror
Rage of the Mummy,en,11/13/2018,0.632,0,0,90,Released,"Crime, Horror"
The Mirror,zh,9/27/2015,0.632,0,0,90,Released,Horror
Locked Alone,en,9/18/2018,0.632,0,0,82,Released,"Crime, Drama, Horror"
Spooksbury,en,5/26/2017,0.632,0,0,113,Released,"Comedy, Horror"
concrete_savanna,en,2/2/2021,0.632,0,0,106,Released,"Horror, Thriller"
72,en,4/1/2018,0.632,200,0,7,Released,Horror
Everybody Gets Stabbed,en,12/6/2020,0.632,0,0,90,Released,"Comedy, Horror"
The Day The Dead Weren't Dead,en,10/5/2007,0.632,0,0,3,Released,"Action, Comedy, Horror"
The Bloody Ape,en,7/15/1997,0.631,10000,0,77,Released,Horror
Flirt,sr,8/2/2005,0.631,0,0,90,Released,"Comedy, Horror, Romance"
The Haunted Madam,cn,10/30/1986,0.631,0,0,90,Released,Horror
Miss Magic,cn,6/23/1988,0.631,0,0,0,Released,Horror
The Diplomat Hotel,en,7/27/2013,0.631,0,0,86,Released,"Drama, Horror, Mystery, Thriller"
The Hunchback of Notre Dame,en,12/30/1976,0.631,0,0,100,Released,"Drama, Horror, TV Movie"
Bahay Ampunan,tl,2/25/2015,0.631,0,0,70,Released,Horror
Fall Breakers: The Making of 'The Mutilator',en,2/15/2016,0.631,0,0,75,Released,"Documentary, Horror, Thriller"
Hard Times for Dracula,es,1/1/1976,0.631,0,0,73,Released,"Comedy, Horror"
Empire of Madness,en,1/1/1989,0.631,0,0,86,Released,"Documentary, Horror"
The Well of Deprivation,ar,12/29/1969,0.631,0,0,90,Released,"Drama, Horror"
Reunion Z,id,4/12/2018,0.631,0,0,96,Released,"Comedy, Horror"
Fur Ball Fury,en,5/8/2013,0.631,5,0,11,Released,Horror
In a Foreign Town,en,7/28/2018,0.631,0,0,11,Released,Horror
The Exorcist Nurse,ja,8/4/2018,0.631,0,0,94,Released,Horror
All of You,en,5/8/2021,0.631,0,0,14,Released,Horror
PostMorteM,en,7/15/2022,0.631,5000,0,15,Released,"Fantasy, Horror, Mystery"
Filthy McNastiest: Apocalypse Fuck!,en,6/19/2005,0.63,500,0,63,Released,"Comedy, Horror"
Curse of Lola,zh,11/3/2005,0.63,0,0,91,Released,Horror
Terrible Ghost Cat of Okazaki,ja,1/1/1954,0.63,0,0,86,Released,Horror
Addicted to Murder 3: Bloodlust,en,1/1/2000,0.63,0,0,0,Released,Horror
Junkbucket,en,10/29/2008,0.63,0,0,50,Released,"Comedy, Horror"
Island of the Evil Spirits,ja,10/3/1981,0.63,0,0,131,Released,"Drama, Horror, Mystery"
Salient Minus Ten,en,1/28/2018,0.63,0,0,13,Released,"Horror, Science Fiction"
Atelophobia: Chapter 2,en,4/8/2018,0.63,0,0,0,Released,Horror
Stay/Away,en,3/22/2018,0.63,6000,0,16,Released,"Horror, Thriller"
Forgive Us,en,6/25/2021,0.63,0,0,14,Released,"Drama, Horror, Thriller"
Ultimate Love Games,en,1/1/1998,0.63,0,0,84,Released,"Fantasy, Horror, Romance, Thriller, TV Movie"
There's A Monster In The Shed,en,7/4/2021,0.63,0,0,10,Released,Horror
Solitary,en,9/2/2022,0.63,0,0,3,Released,"Comedy, Horror, Thriller"
Female Mercenaries on Zombie Island,en,1/1/1995,0.629,0,0,113,Released,"Action, Horror"
Echoes,en,1/1/1982,0.629,0,0,89,Released,"Drama, Horror"
Death Clique,en,1/1/2006,0.629,0,0,91,Released,Horror
Deadly Dares: Truth or Dare Part IV,en,7/15/2011,0.629,0,0,95,Released,Horror
Day of the Reaper,en,10/31/1984,0.629,1000,0,74,Released,Horror
Minyak Dagu,en,1/2/2013,0.629,0,0,82,Released,Horror
13 Witches,en,1/9/2012,0.629,100000,0,141,Released,Horror
Bloodthirst: Legend of the Chupacabras,en,3/18/2003,0.629,0,0,85,Released,Horror
Necrophobia 3D,es,9/18/2014,0.629,0,0,75,Released,"Horror, Mystery, Thriller"
Venial,en,1/3/2014,0.629,0,0,99,Released,"Horror, Thriller"
Night Tales,en,6/6/2011,0.629,0,0,0,Released,Horror
Dead Heart,es,10/17/2016,0.629,1000000,0,84,Released,"Drama, Horror, Thriller"
Slit Mouth Woman 2,ja,4/10/2010,0.629,0,0,59,Released,Horror
Murder Made Easy,en,9/22/2017,0.629,0,0,76,Released,"Horror, Thriller"
Light As A Feather,en,10/24/2017,0.629,0,0,7,Released,Horror
Xangadix Lives!,nl,11/4/2017,0.629,17000,0,50,Released,"Documentary, Horror"
Beware of What You Wish For,en,1/1/2010,0.629,0,0,22,Released,Horror
Demons,en,7/15/2017,0.629,0,0,12,Released,Horror
Stake Land: Jebediah,en,5/11/2011,0.629,0,0,2,Released,Horror
Eye of the Sandman,en,6/1/2010,0.629,0,0,75,Released,"Comedy, Horror"
Beyond The Night,en,10/1/2017,0.629,0,0,13,Released,Horror
Heartland,en,6/13/2013,0.629,0,0,3,Released,Horror
The Apparition,en,6/20/2021,0.629,1500,0,16,Released,Horror
Joey: The Movie,en,8/6/2017,0.629,1,0,4,Released,"Action, Adventure, Comedy, Crime, Drama, Family, History, Horror, Romance, Thriller"
Carne,pt,8/29/2022,0.629,0,0,0,Released,Horror
Good-Bye,ja,1/1/2012,0.629,0,0,6,Released,Horror
Animals,en,6/1/1999,0.628,0,0,90,Released,Horror
The Deepening,en,10/1/2006,0.628,100000,0,82,Released,Horror
Justice Be Damned,en,1/1/2007,0.628,0,0,82,Released,"Action, Fantasy, Horror"
Love from Mother Only,pt,7/1/2003,0.628,25000,0,21,Released,Horror
Dead Dreams of Monochrome Men,en,9/27/1989,0.628,0,0,52,Released,"Drama, Horror"
Fearful Interlude,zh,9/13/1975,0.628,0,0,95,Released,"Drama, Horror"
